OrderID,OrderDate,ProductID,CustomerID,ProvinceID,CountryID,Quantity,UnitPrice,Discount
3639,2025-10-31,P010,C0545,413,4,2,709,0.08
3640,2024-06-08,P004,C0905,111,1,10,2730,0.05
3641,2025-11-11,P006,C0459,105,1,6,2439,0.17
3642,2025-01-26,P010,C0380,308,3,2,1658,0.11
3643,2025-02-09,P020,C0965,208,2,8,1866,0.08
3644,2024-08-26,P001,C0943,518,5,1,1864,0.01
3645,2024-05-20,P018,C0351,315,3,7,2552,0.01
3646,2025-08-19,P010,C0705,419,4,7,205,0.14
3647,2024-07-20,P009,C0128,415,4,7,1060,0.19
3648,2025-04-27,P009,C0758,324,3,6,2317,0.14
3649,2025-11-16,P014,C0719,323,3,8,963,0.03
3650,2025-10-02,P011,C0975,224,2,4,1169,0.14
3651,2025-11-23,P012,C0156,217,2,8,2924,0.01
3652,2025-09-24,P012,C0362,419,4,6,357,0.18
3653,2025-02-17,P010,C0123,105,1,9,1090,0.14
3654,2025-02-28,P012,C0985,223,2,9,449,0.16
3655,2024-08-17,P004,C0235,318,3,9,1693,0.08
3656,2024-09-24,P016,C0568,402,4,10,329,0.17
3657,2024-05-13,P013,C0953,301,3,5,175,0.16
3658,2024-02-05,P012,C0291,214,2,3,2646,0.05
3659,2024-05-11,P007,C0523,407,4,3,2416,0.17
3660,2024-11-27,P002,C0869,318,3,1,1637,0.05
3661,2025-05-04,P020,C0830,327,3,2,726,0.11
3662,2025-07-07,P002,C0973,503,5,2,1824,0.04
3663,2025-04-05,P015,C0070,334,3,9,234,0.08
3664,2024-08-17,P014,C0647,124,1,1,1019,0.04
3665,2025-03-21,P017,C0351,225,2,3,2646,0.07
3666,2025-04-05,P019,C0693,504,5,3,827,0.09
3667,2025-09-15,P011,C0270,333,3,1,2491,0.15
3668,2024-04-04,P015,C0712,508,5,6,800,0.0
3669,2025-09-11,P011,C0912,323,3,6,2486,0.05
3670,2024-01-28,P009,C0988,213,2,6,982,0.14
3671,2025-11-16,P015,C0471,510,5,2,556,0.1
3672,2025-10-05,P001,C0025,301,3,1,1313,0.16
3673,2025-05-09,P017,C0663,227,2,4,1087,0.03
3674,2025-07-21,P008,C0503,210,2,3,2783,0.05
3675,2024-10-24,P018,C0072,326,3,4,470,0.16
3676,2025-05-15,P006,C0446,124,1,4,929,0.04
3677,2024-02-18,P015,C0773,601,6,4,2143,0.19
3678,2025-02-21,P002,C0096,324,3,4,2683,0.12
3679,2024-05-24,P005,C0271,205,2,9,159,0.08
3680,2025-05-31,P013,C0155,510,5,1,1076,0.07
3681,2024-09-27,P001,C0198,218,2,6,1830,0.2
3682,2024-05-16,P002,C0263,110,1,7,385,0.17
3683,2024-04-20,P003,C0953,113,1,5,2791,0.1
3684,2025-08-30,P003,C0326,324,3,2,1304,0.13
3685,2024-03-13,P010,C0280,601,6,1,911,0.11
3686,2025-10-23,P017,C0280,331,3,8,2170,0.09
3687,2025-02-24,P016,C0716,102,1,9,2654,0.12
3688,2025-09-12,P008,C0694,403,4,2,1186,0.09
3689,2024-02-15,P018,C0864,110,1,4,1743,0.03
3690,2025-07-09,P010,C0318,412,4,3,2411,0.17
3691,2025-01-06,P008,C0673,108,1,2,913,0.13
3692,2024-10-03,P020,C0740,406,4,3,1038,0.09
3693,2025-06-25,P016,C0517,122,1,7,364,0.18
3694,2024-10-23,P007,C0254,329,3,1,2440,0.13
3695,2024-01-30,P010,C0182,407,4,2,1949,0.08
3696,2025-06-09,P009,C0064,307,3,7,666,0.0
3697,2025-05-09,P003,C0440,308,3,4,387,0.11
3698,2024-02-01,P004,C0723,330,3,1,2602,0.16
3699,2025-08-17,P006,C0866,511,5,1,2263,0.01
3700,2025-02-27,P011,C0128,206,2,5,2168,0.17
3701,2025-05-14,P009,C0363,601,6,5,1161,0.13
3702,2024-09-08,P001,C0512,502,5,1,829,0.18
3703,2024-08-22,P012,C0428,505,5,10,489,0.05
3704,2025-08-02,P012,C0297,309,3,10,1573,0.16
3705,2025-08-17,P019,C0850,416,4,7,373,0.16
3706,2024-08-16,P011,C0922,110,1,6,1648,0.04
3707,2025-10-10,P001,C0310,223,2,8,697,0.08
3708,2025-07-27,P011,C0035,507,5,3,1435,0.04
3709,2025-01-17,P016,C0719,341,3,10,2030,0.06
3710,2024-01-31,P015,C0992,118,1,5,2036,0.17
3711,2025-04-28,P017,C0549,405,4,3,2624,0.08
3712,2025-09-13,P001,C0832,314,3,10,1267,0.08
3713,2024-01-26,P019,C0722,308,3,5,1821,0.1
3714,2024-08-11,P018,C0869,514,5,4,2336,0.02
3715,2024-08-27,P016,C0273,602,6,5,903,0.1
3716,2025-11-27,P008,C0434,607,6,1,1472,0.14
3717,2025-05-25,P005,C0553,608,6,7,2785,0.17
3718,2024-05-30,P005,C0440,217,2,2,1661,0.06
3719,2025-04-01,P017,C0202,209,2,10,1866,0.2
3720,2025-10-20,P018,C0004,332,3,10,2823,0.06
3721,2025-06-09,P011,C0127,412,4,10,1523,0.17
3722,2024-03-31,P019,C0987,209,2,2,2027,0.13
3723,2024-11-28,P003,C0767,301,3,10,2046,0.14
3724,2025-04-12,P014,C0706,108,1,3,2939,0.03
3725,2025-02-16,P004,C0602,342,3,10,830,0.02
3726,2024-02-03,P009,C0292,220,2,9,1221,0.13
3727,2024-05-25,P014,C0490,312,3,5,2080,0.06
3728,2024-03-13,P020,C0492,226,2,4,2791,0.17
3729,2024-11-01,P015,C0844,409,4,4,1462,0.04
3730,2024-08-29,P015,C0900,311,3,6,2725,0.06
3731,2025-06-01,P008,C0680,409,4,2,2866,0.03
3732,2024-07-09,P003,C0801,513,5,2,952,0.06
3733,2024-10-28,P010,C0317,106,1,4,1734,0.09
3734,2025-06-26,P020,C0269,508,5,9,1811,0.13
3735,2025-08-17,P016,C0010,413,4,7,1912,0.12
3736,2024-12-19,P012,C0531,204,2,10,966,0.1
3737,2025-09-12,P015,C0520,411,4,8,1362,0.01
3738,2025-04-13,P006,C0686,227,2,8,2960,0.16
3739,2024-04-14,P007,C0397,417,4,8,794,0.12
3740,2024-11-15,P002,C0310,509,5,6,2648,0.12
3741,2025-05-22,P014,C0803,221,2,5,2964,0.09
3742,2024-06-17,P004,C0761,606,6,4,1954,0.09
3743,2024-02-11,P002,C0190,331,3,7,1072,0.02
3744,2024-06-19,P008,C0990,225,2,5,359,0.07
3745,2025-04-27,P013,C0901,219,2,10,2347,0.05
3746,2024-06-05,P012,C0144,203,2,9,1971,0.13
3747,2025-01-19,P003,C0231,224,2,6,2176,0.2
3748,2024-10-28,P016,C0475,501,5,6,2957,0.2
3749,2024-03-05,P014,C0599,333,3,1,1836,0.18
3750,2024-04-30,P014,C0487,212,2,6,916,0.18
3751,2024-05-31,P009,C0578,322,3,1,1839,0.14
3752,2025-11-07,P009,C0354,227,2,2,2477,0.16
3753,2025-10-21,P006,C0616,608,6,1,1161,0.01
3754,2025-01-29,P001,C0620,104,1,8,1520,0.02
3755,2024-09-02,P009,C0917,417,4,4,1804,0.02
3756,2024-08-20,P007,C0456,110,1,10,795,0.1
3757,2024-03-04,P009,C0497,416,4,7,466,0.17
3758,2024-12-10,P010,C0012,110,1,1,619,0.05
3759,2025-02-04,P009,C0351,324,3,1,1859,0.15
3760,2024-05-01,P018,C0387,302,3,1,989,0.02
3761,2025-03-05,P017,C0813,206,2,6,1322,0.16
3762,2025-09-08,P017,C0881,115,1,5,1580,0.04
3763,2025-07-03,P017,C0292,513,5,5,1904,0.17
3764,2024-04-09,P018,C0691,320,3,7,2059,0.03
3765,2024-02-09,P006,C0880,508,5,2,2890,0.17
3766,2024-03-05,P017,C0877,503,5,9,1681,0.09
3767,2025-10-20,P019,C0349,408,4,10,164,0.09
3768,2025-08-22,P009,C0350,114,1,8,1107,0.11
3769,2025-08-25,P002,C0329,323,3,4,2621,0.18
3770,2024-08-04,P005,C0576,213,2,9,1214,0.13
3771,2025-05-22,P006,C0107,309,3,6,1783,0.09
3772,2025-08-31,P003,C0978,115,1,9,2701,0.13
3773,2025-06-18,P012,C0847,314,3,1,995,0.1
3774,2025-03-21,P014,C0093,312,3,10,130,0.06
3775,2024-05-17,P010,C0986,220,2,7,2684,0.07
3776,2025-05-31,P016,C0412,609,6,5,1505,0.14
3777,2024-10-30,P002,C0201,320,3,5,724,0.19
3778,2025-10-10,P011,C0428,418,4,9,1595,0.01
3779,2024-02-08,P014,C0453,343,3,7,2021,0.01
3780,2024-12-03,P019,C0547,605,6,6,677,0.13
3781,2024-07-01,P012,C0917,108,1,4,2496,0.09
3782,2025-10-30,P010,C0435,502,5,6,2455,0.19
3783,2024-02-04,P004,C0387,314,3,1,2628,0.04
3784,2025-02-07,P002,C0962,507,5,2,2805,0.19
3785,2024-05-04,P010,C0980,113,1,6,1780,0.04
3786,2025-01-07,P003,C0675,117,1,10,508,0.14
3787,2024-05-04,P009,C0681,315,3,6,1225,0.03
3788,2025-09-15,P009,C0740,510,5,1,101,0.19
3789,2024-06-26,P009,C0194,116,1,10,1308,0.01
3790,2024-07-29,P007,C0684,319,3,5,2121,0.18
3791,2024-05-09,P002,C0908,217,2,5,982,0.01
3792,2024-08-19,P013,C0598,317,3,7,1388,0.01
3793,2024-10-22,P010,C0750,219,2,4,114,0.08
3794,2024-01-13,P014,C0835,323,3,6,2142,0.14
3795,2025-06-05,P006,C0829,123,1,6,2356,0.12
3796,2025-07-17,P004,C0467,208,2,5,1426,0.18
3797,2025-10-11,P017,C0896,337,3,5,1425,0.17
3798,2025-07-19,P013,C0898,403,4,2,547,0.12
3799,2025-11-26,P006,C0458,336,3,5,606,0.16
3800,2024-04-29,P020,C0172,342,3,6,1759,0.09
3801,2025-06-11,P005,C0655,413,4,6,2658,0.2
3802,2024-01-05,P012,C0492,608,6,9,1873,0.13
3803,2025-07-22,P010,C0688,328,3,8,1666,0.18
3804,2025-01-30,P010,C0039,506,5,2,2395,0.03
3805,2024-05-28,P015,C0226,333,3,9,2139,0.12
3806,2024-10-29,P016,C0246,301,3,2,572,0.09
3807,2024-02-15,P003,C0622,511,5,1,1787,0.08
3808,2024-07-30,P002,C0110,326,3,3,1941,0.08
3809,2024-01-01,P013,C0812,501,5,2,1038,0.15
3810,2024-07-16,P007,C0997,516,5,4,985,0.08
3811,2024-10-24,P010,C0078,310,3,6,1706,0.04
3812,2024-08-31,P011,C0314,213,2,4,2120,0.19
3813,2025-07-10,P011,C0904,608,6,6,690,0.02
3814,2025-03-18,P005,C0523,327,3,6,2493,0.2
3815,2024-01-21,P019,C0350,316,3,9,2690,0.1
3816,2024-11-28,P011,C0197,206,2,8,1076,0.02
3817,2025-03-28,P014,C0922,222,2,7,1904,0.12
3818,2025-04-02,P009,C0270,511,5,10,201,0.08
3819,2024-11-27,P017,C0353,105,1,5,687,0.16
3820,2025-03-11,P020,C0807,410,4,1,2780,0.1
3821,2025-07-03,P015,C0313,601,6,2,2035,0.16
3822,2025-02-09,P005,C0424,205,2,2,1101,0.14
3823,2025-01-09,P019,C0338,221,2,7,1429,0.09
3824,2025-08-14,P006,C0911,404,4,6,1639,0.11
3825,2024-09-04,P008,C0872,329,3,7,505,0.02
3826,2024-10-14,P006,C0256,312,3,2,1226,0.05
3827,2024-07-15,P006,C0824,401,4,5,491,0.02
3828,2025-02-12,P003,C0009,104,1,8,2729,0.02
3829,2024-03-28,P017,C0621,112,1,6,2300,0.12
3830,2025-05-09,P003,C0211,336,3,1,1428,0.02
3831,2025-09-28,P014,C0433,211,2,1,2740,0.05
3832,2025-05-23,P008,C0282,104,1,5,912,0.09
3833,2024-01-01,P018,C0856,227,2,5,411,0.02
3834,2024-04-11,P010,C0323,314,3,6,2809,0.06
3835,2025-10-19,P001,C0977,304,3,1,1503,0.05
3836,2024-05-26,P019,C0974,107,1,4,1876,0.12
3837,2025-02-18,P016,C0515,319,3,4,546,0.06
3838,2025-08-28,P014,C0634,334,3,10,950,0.04
3839,2025-06-24,P012,C0450,604,6,5,1477,0.08
3840,2024-11-28,P004,C0372,324,3,2,1856,0.06
3841,2024-08-25,P008,C0315,111,1,10,1027,0.06
3842,2025-04-25,P002,C0979,338,3,9,487,0.16
3843,2024-02-10,P011,C0088,204,2,10,866,0.12
3844,2024-11-28,P007,C0114,117,1,3,1489,0.16
3845,2025-08-01,P016,C0884,207,2,9,1823,0.13
3846,2024-08-26,P012,C0243,335,3,5,2326,0.15
3847,2024-06-24,P018,C0819,505,5,8,1853,0.05
3848,2025-08-28,P018,C0786,201,2,4,2469,0.16
3849,2025-09-06,P013,C0717,304,3,3,296,0.04
3850,2024-09-16,P009,C0675,122,1,7,1651,0.18
3851,2024-07-05,P001,C0855,341,3,6,2569,0.14
3852,2025-01-12,P001,C0106,503,5,1,1281,0.19
3853,2024-12-10,P003,C0858,106,1,7,271,0.08
3854,2024-09-29,P011,C0278,309,3,1,1677,0.06
3855,2025-05-24,P012,C0972,227,2,4,2656,0.19
3856,2024-08-29,P009,C0084,207,2,3,1440,0.12
3857,2024-04-17,P004,C0553,110,1,10,1241,0.17
3858,2024-03-21,P020,C0064,324,3,10,2438,0.17
3859,2025-03-27,P018,C0738,116,1,9,845,0.01
3860,2025-04-10,P007,C0091,332,3,4,308,0.02
3861,2025-04-09,P020,C0546,304,3,8,757,0.01
3862,2024-04-25,P010,C0225,419,4,9,862,0.06
3863,2024-10-10,P017,C0123,314,3,5,2188,0.01
3864,2024-08-19,P012,C0841,226,2,5,2340,0.19
3865,2024-06-29,P020,C0498,607,6,9,937,0.13
3866,2025-04-10,P007,C0555,608,6,8,1924,0.01
3867,2025-10-21,P006,C0481,516,5,2,2227,0.15
3868,2024-10-03,P002,C0007,117,1,7,712,0.09
3869,2025-06-19,P008,C0896,314,3,5,797,0.09
3870,2024-05-03,P007,C0209,319,3,1,2285,0.09
3871,2025-09-29,P015,C0109,401,4,3,2186,0.02
3872,2024-10-12,P004,C0388,307,3,4,1194,0.16
3873,2024-10-13,P019,C0771,609,6,7,228,0.16
3874,2025-02-07,P015,C0570,210,2,6,533,0.01
3875,2024-10-24,P020,C0721,503,5,9,1948,0.15
3876,2025-08-15,P011,C0113,332,3,1,251,0.09
3877,2024-07-04,P012,C0447,203,2,3,736,0.18
3878,2024-05-01,P016,C0281,308,3,4,1826,0.01
3879,2024-03-19,P019,C0808,119,1,4,677,0.19
3880,2024-01-20,P010,C0104,338,3,7,764,0.04
3881,2024-12-03,P007,C0792,112,1,4,1970,0.1
3882,2025-02-08,P013,C0151,331,3,4,221,0.17
3883,2024-05-04,P001,C0256,323,3,8,2212,0.04
3884,2025-09-01,P007,C0838,401,4,6,779,0.15
3885,2024-07-30,P007,C0324,502,5,10,1072,0.08
3886,2025-11-05,P002,C0549,604,6,6,721,0.07
3887,2025-08-23,P016,C0267,110,1,5,946,0.09
3888,2024-10-03,P011,C0825,319,3,5,471,0.15
3889,2025-10-02,P003,C0175,401,4,7,174,0.08
3890,2025-10-07,P020,C0110,321,3,8,2957,0.07
3891,2024-11-06,P003,C0702,335,3,8,235,0.06
3892,2025-06-03,P020,C0878,327,3,2,2904,0.1
3893,2024-03-20,P006,C0752,119,1,8,152,0.13
3894,2024-08-11,P007,C0127,336,3,8,468,0.01
3895,2024-07-24,P010,C0850,605,6,7,1657,0.19
3896,2025-10-27,P009,C0623,215,2,7,132,0.15
3897,2025-01-25,P009,C0882,102,1,9,1968,0.04
3898,2025-11-10,P018,C0429,404,4,5,1887,0.0
3899,2025-11-20,P012,C0403,310,3,5,155,0.18
3900,2024-01-24,P006,C0208,334,3,4,1096,0.01
3901,2024-07-30,P001,C0616,406,4,3,1854,0.01
3902,2024-04-27,P020,C0105,102,1,4,1772,0.19
3903,2025-08-14,P011,C0204,412,4,1,1734,0.11
3904,2025-04-04,P015,C0861,119,1,8,306,0.12
3905,2024-07-16,P012,C0500,323,3,4,1834,0.15
3906,2024-02-21,P007,C0873,511,5,5,281,0.19
3907,2025-09-12,P001,C0535,409,4,2,2147,0.09
3908,2025-03-08,P004,C0435,118,1,10,368,0.14
3909,2024-08-08,P010,C0912,514,5,1,2765,0.01
3910,2025-08-29,P002,C0248,323,3,7,1105,0.15
3911,2024-06-05,P017,C0499,107,1,5,2947,0.04
3912,2025-08-04,P020,C0125,322,3,2,2705,0.05
3913,2025-09-25,P013,C0497,112,1,9,1727,0.06
3914,2024-10-10,P009,C0174,406,4,3,1621,0.2
3915,2024-01-29,P017,C0917,334,3,7,1079,0.15
3916,2025-07-29,P019,C0703,512,5,4,2937,0.06
3917,2025-06-03,P016,C0934,403,4,6,2663,0.15
3918,2024-11-05,P003,C0628,311,3,3,418,0.15
3919,2025-01-31,P019,C0545,338,3,6,2902,0.11
3920,2025-11-11,P013,C0596,507,5,7,2849,0.13
3921,2024-05-25,P018,C0712,604,6,1,720,0.2
3922,2024-05-06,P001,C0860,334,3,1,996,0.18
3923,2025-01-17,P011,C0846,316,3,7,126,0.1
3924,2024-11-17,P014,C0536,312,3,9,392,0.13
3925,2025-05-28,P016,C0059,342,3,4,2061,0.16
3926,2025-06-06,P011,C0035,224,2,5,2938,0.07
3927,2024-03-09,P014,C0026,315,3,9,1503,0.06
3928,2025-03-07,P004,C0452,413,4,10,2164,0.03
3929,2025-09-04,P001,C0938,603,6,3,1615,0.03
3930,2024-05-12,P001,C0337,322,3,9,2619,0.02
3931,2024-04-07,P001,C0067,507,5,5,115,0.08
3932,2025-01-26,P008,C0895,122,1,6,864,0.14
3933,2024-01-31,P003,C0128,203,2,4,668,0.08
3934,2025-08-23,P007,C0600,409,4,8,713,0.08
3935,2025-01-09,P019,C0132,402,4,5,2048,0.17
3936,2025-05-18,P001,C0434,403,4,8,2688,0.02
3937,2024-11-13,P012,C0843,407,4,10,2611,0.09
3938,2024-11-28,P007,C0169,105,1,4,1390,0.0
3939,2025-01-30,P011,C0520,202,2,1,1596,0.13
3940,2025-04-10,P010,C0152,225,2,3,2251,0.08
3941,2025-05-02,P017,C0353,221,2,1,1088,0.01
3942,2025-10-12,P013,C0322,327,3,6,566,0.02
3943,2025-10-30,P010,C0794,608,6,6,1607,0.17
3944,2025-06-15,P015,C0468,305,3,3,836,0.16
3945,2024-03-21,P008,C0333,407,4,8,1438,0.0
3946,2025-02-19,P008,C0796,226,2,9,2218,0.14
3947,2024-12-21,P005,C0885,223,2,3,442,0.08
3948,2025-11-19,P013,C0937,227,2,3,533,0.06
3949,2025-07-06,P017,C0554,414,4,7,2311,0.17
3950,2025-11-02,P020,C0587,304,3,2,2505,0.14
3951,2025-05-23,P019,C0729,227,2,9,2542,0.09
3952,2025-11-26,P015,C0549,316,3,4,1422,0.04
3953,2024-12-16,P018,C0270,307,3,5,2883,0.16
3954,2025-04-02,P018,C0519,329,3,10,1822,0.18
3955,2024-05-25,P010,C0399,337,3,6,2503,0.14
3956,2024-08-10,P020,C0289,224,2,3,723,0.06
3957,2024-05-14,P012,C0286,315,3,6,2388,0.09
3958,2024-11-08,P003,C0055,342,3,3,1083,0.14
3959,2024-10-04,P014,C0186,342,3,10,2839,0.02
3960,2024-07-25,P008,C0094,330,3,9,397,0.11
3961,2024-09-04,P012,C0873,112,1,3,2268,0.13
3962,2024-08-05,P019,C0617,310,3,3,1870,0.07
3963,2024-07-20,P002,C0606,416,4,7,2618,0.07
3964,2024-03-18,P012,C0090,217,2,8,2234,0.04
3965,2025-07-08,P002,C0289,318,3,7,1460,0.16
3966,2024-11-24,P013,C0460,517,5,1,385,0.14
3967,2024-06-19,P009,C0867,104,1,2,2123,0.07
3968,2024-06-15,P016,C0162,114,1,4,2518,0.08
3969,2024-11-01,P007,C0528,320,3,1,836,0.02
3970,2025-08-13,P018,C0469,320,3,5,391,0.09
3971,2024-11-13,P008,C0835,608,6,3,205,0.04
3972,2025-02-27,P002,C0174,311,3,3,513,0.05
3973,2025-09-22,P011,C0622,510,5,2,2081,0.02
3974,2024-07-21,P013,C0254,412,4,6,840,0.07
3975,2025-03-15,P011,C0412,302,3,7,790,0.13
3976,2024-02-23,P007,C0287,102,1,7,791,0.14
3977,2024-08-05,P005,C0877,343,3,5,1821,0.01
3978,2025-07-14,P012,C0183,609,6,4,2703,0.04
3979,2025-02-02,P002,C0522,407,4,4,536,0.14
3980,2025-11-18,P004,C0535,407,4,7,444,0.07
3981,2025-11-05,P014,C0182,342,3,6,269,0.08
3982,2025-06-15,P008,C0217,415,4,6,1200,0.1
3983,2024-03-06,P007,C0031,304,3,7,1189,0.1
3984,2024-09-07,P001,C0356,120,1,5,228,0.04
3985,2025-10-03,P017,C0865,213,2,6,1552,0.09
3986,2024-06-29,P015,C0890,509,5,4,789,0.18
3987,2025-08-20,P010,C0338,211,2,2,1817,0.2
3988,2024-11-21,P003,C0535,326,3,4,1551,0.13
3989,2025-11-22,P003,C0921,216,2,10,1601,0.13
3990,2025-08-15,P019,C0267,310,3,9,2759,0.14
3991,2024-01-03,P017,C0319,206,2,9,795,0.1
3992,2024-01-30,P001,C0336,321,3,3,1553,0.12
3993,2024-10-31,P014,C0859,123,1,7,1698,0.01
3994,2025-02-20,P017,C0186,506,5,3,668,0.18
3995,2025-04-10,P005,C0623,327,3,1,2723,0.05
3996,2024-12-01,P018,C0067,405,4,9,1309,0.09
3997,2024-10-13,P014,C0078,312,3,9,2453,0.12
3998,2024-02-07,P009,C0245,310,3,10,2500,0.05
3999,2024-11-27,P005,C0492,516,5,10,1248,0.04
4000,2024-09-18,P010,C0917,508,5,7,690,0.14
4001,2025-09-19,P019,C0073,415,4,4,2632,0.08
4002,2025-03-10,P014,C0070,105,1,9,994,0.14
4003,2025-01-02,P008,C0048,511,5,8,1157,0.1
4004,2025-07-06,P008,C0175,102,1,3,2099,0.08
4005,2024-04-29,P011,C0288,414,4,1,2877,0.06
4006,2024-11-21,P018,C0590,121,1,8,2417,0.19
4007,2025-04-08,P003,C0374,407,4,10,381,0.11
4008,2024-07-09,P004,C0583,304,3,4,2610,0.16
4009,2025-01-04,P004,C0948,220,2,4,1353,0.1
4010,2024-04-04,P002,C0060,504,5,7,499,0.0
4011,2025-11-03,P002,C0903,608,6,10,1945,0.09
4012,2025-06-15,P005,C0451,333,3,4,1439,0.18
4013,2024-01-26,P012,C0747,401,4,5,812,0.04
4014,2025-09-04,P013,C0879,321,3,9,1078,0.1
4015,2025-10-15,P003,C0259,319,3,3,1349,0.16
4016,2024-09-06,P017,C0300,207,2,2,1461,0.18
4017,2025-07-26,P018,C0718,308,3,1,323,0.01
4018,2025-05-28,P011,C0730,333,3,2,501,0.18
4019,2024-06-03,P005,C0151,101,1,6,2434,0.16
4020,2024-05-17,P011,C0438,338,3,9,2833,0.19
4021,2024-08-04,P011,C0287,501,5,8,2923,0.17
4022,2025-10-19,P012,C0426,327,3,9,1735,0.12
4023,2025-02-19,P015,C0266,209,2,8,2848,0.09
4024,2024-09-07,P013,C0517,122,1,4,1814,0.19
4025,2024-02-18,P011,C0409,503,5,1,521,0.11
4026,2024-03-26,P019,C0324,505,5,7,2997,0.09
4027,2024-09-22,P009,C0797,337,3,10,2254,0.03
4028,2025-05-22,P016,C0024,106,1,6,1946,0.18
4029,2024-05-21,P015,C0928,220,2,4,2961,0.08
4030,2024-03-09,P001,C0476,332,3,8,2389,0.14
4031,2024-10-13,P015,C0056,212,2,6,550,0.01
4032,2025-09-15,P015,C0098,320,3,6,259,0.17
4033,2024-02-12,P019,C0473,115,1,8,2886,0.07
4034,2025-05-23,P008,C0890,211,2,7,270,0.04
4035,2024-02-01,P001,C0801,210,2,8,278,0.14
4036,2024-02-12,P017,C0344,315,3,2,351,0.19
4037,2025-10-23,P004,C0369,605,6,5,407,0.03
4038,2025-10-13,P015,C0037,109,1,4,925,0.13
4039,2024-06-03,P005,C0722,315,3,2,308,0.18
4040,2025-01-17,P020,C0688,334,3,6,340,0.17
4041,2024-05-12,P019,C0891,342,3,2,1028,0.17
4042,2024-01-24,P018,C0055,603,6,8,646,0.17
4043,2024-04-19,P011,C0896,213,2,3,2406,0.07
4044,2024-05-25,P001,C0326,333,3,1,2796,0.19
4045,2025-06-25,P007,C0687,329,3,3,218,0.06
4046,2024-10-20,P007,C0184,417,4,1,2294,0.16
4047,2024-03-11,P006,C0894,418,4,4,2649,0.19
4048,2025-10-16,P001,C0395,218,2,7,118,0.12
4049,2025-02-17,P019,C0772,217,2,9,801,0.06
4050,2025-07-09,P003,C0951,309,3,3,1292,0.16
4051,2024-03-19,P005,C0856,124,1,8,953,0.11
4052,2025-05-05,P004,C0501,115,1,7,271,0.11
4053,2024-11-17,P006,C0481,332,3,4,815,0.16
4054,2024-01-10,P018,C0867,326,3,1,1017,0.06
4055,2025-02-20,P005,C0309,341,3,5,1718,0.12
4056,2024-09-17,P004,C0786,403,4,5,665,0.14
4057,2025-02-05,P008,C0310,216,2,4,2874,0.02
4058,2025-02-03,P009,C0843,201,2,4,1200,0.01
4059,2025-03-16,P007,C0847,309,3,10,2819,0.08
4060,2025-04-14,P008,C0528,405,4,6,1346,0.04
4061,2024-04-07,P006,C0636,109,1,5,1200,0.12
4062,2024-07-09,P015,C0593,505,5,2,2478,0.12
4063,2025-08-12,P016,C0307,111,1,10,1384,0.01
4064,2025-07-08,P016,C0432,311,3,1,695,0.16
4065,2024-01-02,P010,C0285,518,5,10,2394,0.13
4066,2025-02-11,P013,C0931,505,5,3,1033,0.09
4067,2024-12-25,P015,C0769,202,2,6,1416,0.14
4068,2024-09-28,P004,C0958,507,5,5,264,0.02
4069,2024-09-20,P017,C0040,329,3,3,1200,0.19
4070,2024-05-13,P008,C0707,118,1,6,2976,0.16
4071,2024-09-16,P003,C0807,220,2,9,1652,0.12
4072,2025-01-30,P006,C0269,112,1,9,2420,0.04
4073,2025-04-04,P005,C0754,121,1,6,118,0.15
4074,2024-04-11,P015,C0196,309,3,2,309,0.06
4075,2025-02-13,P005,C0869,502,5,4,2118,0.02
4076,2024-09-15,P007,C0878,120,1,4,1711,0.06
4077,2024-03-14,P017,C0875,118,1,10,1219,0.06
4078,2025-11-13,P008,C0796,324,3,5,1963,0.03
4079,2024-08-24,P003,C0372,414,4,3,2071,0.1
4080,2025-04-11,P017,C0897,317,3,4,1437,0.15
4081,2025-01-12,P010,C0858,319,3,8,476,0.17
4082,2025-06-19,P002,C0744,326,3,2,620,0.16
4083,2024-04-29,P007,C0668,215,2,1,2618,0.17
4084,2025-01-10,P018,C0432,319,3,3,2742,0.19
4085,2024-10-21,P005,C0780,308,3,8,2294,0.15
4086,2025-05-07,P002,C0846,216,2,5,152,0.1
4087,2025-06-14,P010,C0191,210,2,5,1063,0.11
4088,2025-01-10,P016,C0518,122,1,6,1560,0.12
4089,2024-08-17,P011,C0582,306,3,8,822,0.14
4090,2025-10-17,P005,C0674,324,3,7,2076,0.11
4091,2024-08-13,P019,C0528,515,5,9,967,0.12
4092,2024-04-21,P011,C0768,409,4,1,2795,0.11
4093,2025-03-30,P010,C0719,205,2,4,755,0.07
4094,2024-03-12,P010,C0719,214,2,3,368,0.01
4095,2025-10-22,P018,C0040,207,2,10,2113,0.13
4096,2024-08-18,P004,C0349,214,2,3,268,0.03
4097,2024-10-10,P008,C0125,312,3,2,828,0.12
4098,2024-02-17,P014,C0606,602,6,4,243,0.05
4099,2024-08-08,P011,C0127,334,3,10,880,0.15
4100,2025-05-05,P001,C0514,213,2,1,2760,0.02
4101,2024-05-08,P018,C0563,225,2,9,1476,0.07
4102,2024-03-10,P010,C0615,109,1,5,292,0.12
4103,2025-07-12,P001,C0452,509,5,9,941,0.15
4104,2025-09-08,P011,C0457,302,3,5,2047,0.0
4105,2024-11-15,P010,C0248,343,3,7,1630,0.01
4106,2025-06-24,P009,C0283,117,1,1,2571,0.05
4107,2025-01-01,P013,C0241,404,4,1,1564,0.12
4108,2024-08-12,P018,C0826,609,6,3,1049,0.16
