OrderID,OrderDate,ProductID,CustomerID,ProvinceID,Province,Quantity,UnitPrice,Discount
3528,2024-05-25,P029,C1049,102,Ciudad Autónoma de Buenos Aires,1,720900.56,0.1
3529,2023-02-06,P022,C1109,106,Córdoba,9,516209.74,0.2
3530,2024-07-29,P023,C0157,106,Córdoba,13,803295.4,0.05
3531,2024-06-20,P009,C0040,115,Neuquén,7,73225.76,0.0
3532,2025-07-21,P012,C0355,102,Ciudad Autónoma de Buenos Aires,10,8192.01,0.05
3533,2025-05-20,P011,C1287,101,Buenos Aires,5,158442.68,0.05
3534,2024-11-04,P001,C0854,108,Entre Ríos,8,160800.3,0.05
3535,2025-02-24,P009,C0543,121,Santa Fe,2,65903.18,0.1
3536,2023-04-19,P014,C1006,121,Santa Fe,7,621661.2,0.0
3537,2024-09-04,P006,C1416,102,Ciudad Autónoma de Buenos Aires,10,148982.3,0.05
3538,2023-07-24,P002,C0082,113,Mendoza,15,240595.75,0.1
3539,2024-04-06,P006,C1244,104,Chaco,2,133299.95,0.15
3540,2025-08-24,P025,C0043,108,Entre Ríos,5,268254.55,0.1
3541,2024-03-31,P002,C0260,114,Misiones,6,267328.61,0.0
3542,2024-11-09,P026,C0606,110,Jujuy,9,169765.07,0.0
3543,2023-10-23,P027,C0110,102,Ciudad Autónoma de Buenos Aires,10,162872.37,0.05
3544,2023-11-06,P017,C1050,116,Río Negro,11,128584.34,0.1
3545,2025-06-03,P024,C0352,108,Entre Ríos,7,76751.03,0.05
3546,2023-02-10,P013,C0472,116,Río Negro,11,34229.59,0.05
3547,2025-01-24,P030,C0921,102,Ciudad Autónoma de Buenos Aires,1,187549.94,0.25
3548,2025-09-22,P023,C0868,115,Neuquén,9,803295.4,0.05
3549,2023-08-23,P021,C0989,123,Tierra del Fuego,10,778821.74,0.15
3550,2025-09-14,P013,C0543,102,Ciudad Autónoma de Buenos Aires,10,27023.36,0.25
3551,2024-12-02,P019,C0059,113,Mendoza,8,22660.43,0.05
3552,2024-01-30,P018,C1190,102,Ciudad Autónoma de Buenos Aires,1,303139.16,0.05
3553,2024-01-03,P004,C0001,105,Chubut,5,586287.68,0.25
3554,2024-07-27,P022,C0088,101,Buenos Aires,1,548472.84,0.15
3555,2025-01-01,P020,C1401,121,Santa Fe,3,543693.53,0.0
3556,2024-12-28,P008,C0495,121,Santa Fe,13,427328.99,0.1
3557,2023-04-11,P015,C0267,116,Río Negro,2,930127.8,0.0
3558,2025-06-03,P011,C0207,113,Mendoza,4,166781.77,0.0
3559,2024-01-21,P026,C1316,102,Ciudad Autónoma de Buenos Aires,6,144300.31,0.15
3560,2024-08-15,P029,C1094,120,Santa Cruz,12,801000.62,0.0
3561,2025-01-26,P029,C0893,101,Buenos Aires,3,760950.59,0.05
3562,2025-05-10,P021,C0239,113,Mendoza,1,916260.87,0.0
3563,2023-12-10,P006,C1229,124,Tucumán,6,156823.47,0.0
3564,2025-04-14,P022,C1254,102,Ciudad Autónoma de Buenos Aires,4,580735.95,0.1
3565,2025-03-31,P016,C1018,109,Formosa,8,253451.22,0.1
3566,2025-05-04,P007,C0264,101,Buenos Aires,3,231911.86,0.05
3567,2023-11-25,P012,C0627,116,Río Negro,15,8623.17,0.0
3568,2024-01-25,P014,C0720,105,Chubut,3,559495.08,0.1
3569,2024-03-21,P016,C1142,106,Córdoba,2,253451.22,0.1
3570,2023-12-12,P003,C1449,101,Buenos Aires,6,53241.41,0.2
3571,2025-08-03,P025,C1071,101,Buenos Aires,5,268254.55,0.1
3572,2023-11-26,P003,C0258,101,Buenos Aires,3,66551.76,0.0
3573,2024-03-19,P005,C0729,105,Chubut,6,256769.32,0.1
3574,2023-02-23,P018,C1482,102,Ciudad Autónoma de Buenos Aires,6,303139.16,0.05
3575,2025-08-18,P027,C0236,121,Santa Fe,14,145727.91,0.15
3576,2024-08-19,P006,C1143,109,Formosa,2,156823.47,0.0
3577,2024-02-20,P015,C1492,115,Neuquén,3,930127.8,0.0
3578,2023-05-07,P003,C0211,102,Ciudad Autónoma de Buenos Aires,8,66551.76,0.0
3579,2025-11-14,P012,C1216,114,Misiones,14,8192.01,0.05
3580,2023-03-21,P015,C0964,107,Corrientes,14,883621.41,0.05
3581,2024-05-11,P023,C1077,104,Chaco,2,803295.4,0.05
3582,2023-06-01,P013,C1041,106,Córdoba,7,34229.59,0.05
3583,2024-12-08,P002,C1496,106,Córdoba,3,267328.61,0.0
3584,2024-11-18,P025,C1365,101,Buenos Aires,6,268254.55,0.1
3585,2024-10-15,P008,C0852,105,Chubut,3,474809.99,0.0
3586,2023-05-22,P003,C0826,112,La Rioja,2,66551.76,0.0
3587,2024-10-15,P010,C1012,116,Río Negro,3,800268.82,0.0
3588,2024-06-03,P019,C0032,123,Tierra del Fuego,10,22660.43,0.05
3589,2024-01-14,P027,C0645,113,Mendoza,5,162872.37,0.05
3590,2023-04-06,P002,C1122,119,San Luis,7,200496.46,0.25
3591,2025-06-12,P022,C0665,106,Córdoba,8,516209.74,0.2
3592,2024-07-15,P008,C1475,113,Mendoza,12,474809.99,0.0
3593,2023-09-08,P023,C0265,113,Mendoza,6,845574.11,0.0
3594,2023-11-04,P028,C0393,117,Salta,8,330098.02,0.0
3595,2025-05-19,P018,C1224,106,Córdoba,6,303139.16,0.05
3596,2025-09-07,P013,C1386,102,Ciudad Autónoma de Buenos Aires,12,36031.15,0.0
3597,2025-09-02,P016,C0528,107,Corrientes,1,281612.47,0.0
3598,2024-02-26,P006,C0415,121,Santa Fe,10,148982.3,0.05
3599,2023-12-03,P008,C1022,102,Ciudad Autónoma de Buenos Aires,11,451069.49,0.05
3600,2025-09-30,P007,C1116,122,Santiago del Estero,13,244117.75,0.0
3601,2025-07-05,P008,C0403,102,Ciudad Autónoma de Buenos Aires,9,451069.49,0.05
3602,2024-02-22,P004,C1437,101,Buenos Aires,5,742631.06,0.05
3603,2024-03-16,P023,C0686,101,Buenos Aires,14,634180.58,0.25
3604,2024-09-18,P017,C0302,122,Santiago del Estero,13,142871.49,0.0
3605,2024-05-24,P002,C0589,102,Ciudad Autónoma de Buenos Aires,12,253962.18,0.05
3606,2023-04-12,P010,C0899,101,Buenos Aires,11,800268.82,0.0
3607,2023-10-01,P029,C0955,102,Ciudad Autónoma de Buenos Aires,14,720900.56,0.1
3608,2023-11-23,P028,C1293,113,Mendoza,3,280583.32,0.15
3609,2023-04-12,P016,C1267,104,Chaco,15,239370.6,0.15
3610,2025-06-20,P002,C0922,113,Mendoza,3,253962.18,0.05
3611,2025-10-02,P025,C1014,121,Santa Fe,11,283157.58,0.05
3612,2023-02-22,P019,C0023,124,Tucumán,10,22660.43,0.05
3613,2023-02-17,P030,C0880,121,Santa Fe,11,250066.58,0.0
3614,2024-09-12,P026,C0546,102,Ciudad Autónoma de Buenos Aires,10,161276.82,0.05
3615,2023-07-03,P005,C0466,106,Córdoba,4,285299.25,0.0
3616,2023-01-17,P008,C0372,121,Santa Fe,15,427328.99,0.1
3617,2025-07-05,P017,C0269,101,Buenos Aires,5,142871.49,0.0
3618,2023-12-27,P025,C0930,102,Ciudad Autónoma de Buenos Aires,8,238448.49,0.2
3619,2024-07-12,P014,C0599,101,Buenos Aires,10,528412.02,0.15
3620,2024-08-17,P019,C1172,113,Mendoza,6,23853.08,0.0
3621,2025-07-18,P022,C0131,111,La Pampa,7,516209.74,0.2
3622,2024-11-17,P002,C1107,106,Córdoba,14,253962.18,0.05
3623,2024-09-15,P020,C0571,116,Río Negro,1,489324.18,0.1
3624,2023-02-14,P027,C1310,116,Río Negro,7,162872.37,0.05
3625,2023-06-10,P025,C0835,107,Corrientes,5,283157.58,0.05
3626,2023-08-20,P020,C1493,106,Córdoba,6,543693.53,0.0
3627,2023-12-07,P023,C0965,101,Buenos Aires,5,803295.4,0.05
3628,2024-09-13,P005,C1421,106,Córdoba,2,228239.4,0.2
3629,2024-11-02,P010,C1174,103,Catamarca,1,800268.82,0.0
3630,2024-02-18,P010,C0505,118,San Juan,9,800268.82,0.0
3631,2025-04-13,P029,C1002,107,Corrientes,8,801000.62,0.0
3632,2023-09-23,P019,C1311,116,Río Negro,11,22660.43,0.05
3633,2023-09-02,P015,C1318,102,Ciudad Autónoma de Buenos Aires,9,930127.8,0.0
3634,2023-01-17,P016,C1277,113,Mendoza,14,281612.47,0.0
3635,2025-01-26,P030,C0825,115,Neuquén,8,200053.26,0.2
3636,2023-05-01,P005,C0230,104,Chaco,10,285299.25,0.0
3637,2023-03-04,P017,C1216,102,Ciudad Autónoma de Buenos Aires,15,142871.49,0.0
3638,2023-03-22,P030,C0555,104,Chaco,13,250066.58,0.0
3639,2024-01-06,P006,C0164,107,Corrientes,7,133299.95,0.15
3640,2025-06-23,P021,C1138,118,San Juan,14,870447.83,0.05
3641,2024-10-27,P001,C0396,121,Santa Fe,15,152337.12,0.1
3642,2025-11-16,P010,C0551,123,Tierra del Fuego,8,800268.82,0.0
3643,2023-12-15,P016,C0700,111,La Pampa,14,253451.22,0.1
3644,2023-11-28,P029,C0301,101,Buenos Aires,7,680850.53,0.15
3645,2024-10-25,P002,C0892,106,Córdoba,4,267328.61,0.0
3646,2024-08-27,P030,C0723,116,Río Negro,2,250066.58,0.0
3647,2025-03-03,P008,C0761,113,Mendoza,11,474809.99,0.0
3648,2023-11-09,P016,C0803,121,Santa Fe,14,253451.22,0.1
3649,2023-11-02,P010,C0455,101,Buenos Aires,7,800268.82,0.0
3650,2025-08-01,P008,C0275,116,Río Negro,2,403588.49,0.15
3651,2025-09-24,P014,C1238,106,Córdoba,13,528412.02,0.15
3652,2025-06-14,P006,C1417,115,Neuquén,9,156823.47,0.0
3653,2024-10-31,P012,C1464,101,Buenos Aires,11,7760.85,0.1
3654,2024-07-25,P029,C0060,119,San Luis,3,801000.62,0.0
3655,2024-01-25,P017,C1056,124,Tucumán,9,107153.62,0.25
3656,2025-09-09,P012,C0259,101,Buenos Aires,9,8623.17,0.0
3657,2024-08-24,P018,C1270,104,Chaco,7,287184.46,0.1
3658,2023-11-29,P003,C0551,106,Córdoba,7,56569.0,0.15
3659,2023-06-13,P003,C0695,115,Neuquén,7,59896.58,0.1
3660,2023-09-30,P021,C1351,122,Santiago del Estero,2,870447.83,0.05
3661,2023-03-26,P015,C0906,122,Santiago del Estero,9,883621.41,0.05
3662,2025-08-23,P016,C1302,106,Córdoba,5,281612.47,0.0
3663,2025-11-21,P014,C1370,122,Santiago del Estero,1,590578.14,0.05
3664,2024-03-21,P011,C0131,106,Córdoba,14,166781.77,0.0
3665,2024-04-24,P007,C1461,103,Catamarca,13,219705.98,0.1
3666,2024-12-25,P015,C0648,114,Misiones,3,930127.8,0.0
3667,2023-11-09,P010,C0627,106,Córdoba,7,760255.38,0.05
3668,2025-02-20,P022,C0391,104,Chaco,3,548472.84,0.15
3669,2025-10-26,P010,C0961,118,San Juan,3,640215.06,0.2
3670,2024-09-06,P014,C1436,102,Ciudad Autónoma de Buenos Aires,4,559495.08,0.1
3671,2024-08-18,P030,C1210,112,La Rioja,1,225059.92,0.1
3672,2024-04-14,P009,C1284,114,Misiones,6,73225.76,0.0
3673,2023-02-22,P016,C1236,103,Catamarca,14,253451.22,0.1
3674,2024-07-27,P029,C1203,106,Córdoba,5,680850.53,0.15
3675,2024-11-21,P002,C0834,104,Chaco,11,267328.61,0.0
3676,2025-06-14,P003,C0187,124,Tucumán,8,66551.76,0.0
3677,2025-03-11,P023,C0931,102,Ciudad Autónoma de Buenos Aires,12,761016.7,0.1
3678,2023-01-16,P008,C0251,101,Buenos Aires,10,356107.49,0.25
3679,2024-03-17,P002,C1192,101,Buenos Aires,14,253962.18,0.05
3680,2023-02-20,P013,C0362,116,Río Negro,8,36031.15,0.0
3681,2023-05-05,P004,C0540,121,Santa Fe,6,742631.06,0.05
3682,2025-04-14,P018,C0125,117,Salta,10,319093.85,0.0
3683,2025-01-09,P012,C0284,102,Ciudad Autónoma de Buenos Aires,9,8623.17,0.0
3684,2023-06-09,P005,C0678,124,Tucumán,8,285299.25,0.0
3685,2024-06-15,P002,C0448,103,Catamarca,3,267328.61,0.0
3686,2024-12-10,P018,C1430,102,Ciudad Autónoma de Buenos Aires,10,319093.85,0.0
3687,2023-11-18,P003,C0734,116,Río Negro,11,56569.0,0.15
3688,2024-09-05,P008,C0892,114,Misiones,1,474809.99,0.0
3689,2024-12-16,P023,C1311,121,Santa Fe,6,803295.4,0.05
3690,2024-06-14,P026,C0715,101,Buenos Aires,5,161276.82,0.05
3691,2023-01-29,P008,C0672,124,Tucumán,3,451069.49,0.05
3692,2024-10-01,P021,C0505,116,Río Negro,8,733008.7,0.2
3693,2025-10-18,P016,C0594,108,Entre Ríos,2,281612.47,0.0
3694,2023-06-25,P010,C0028,105,Chubut,1,800268.82,0.0
3695,2025-07-08,P010,C1201,122,Santiago del Estero,10,720241.94,0.1
3696,2023-08-12,P018,C0651,124,Tucumán,12,319093.85,0.0
3697,2024-03-31,P019,C0679,103,Catamarca,2,20275.12,0.15
3698,2024-10-19,P012,C0899,108,Entre Ríos,3,8623.17,0.0
3699,2024-04-30,P019,C0866,102,Ciudad Autónoma de Buenos Aires,7,21467.77,0.1
3700,2023-04-11,P013,C1033,110,Jujuy,14,30626.48,0.15
3701,2023-08-05,P021,C0272,116,Río Negro,7,824634.78,0.1
3702,2024-07-11,P005,C0560,118,San Juan,10,228239.4,0.2
3703,2024-10-13,P023,C1048,121,Santa Fe,1,761016.7,0.1
3704,2024-09-09,P006,C0443,113,Mendoza,10,141141.12,0.1
3705,2023-08-30,P014,C1051,115,Neuquén,6,528412.02,0.15
3706,2023-02-25,P022,C0466,103,Catamarca,13,612999.06,0.05
3707,2025-02-12,P018,C1384,101,Buenos Aires,5,319093.85,0.0
3708,2024-07-05,P009,C0227,121,Santa Fe,5,73225.76,0.0
3709,2025-10-21,P015,C0805,102,Ciudad Autónoma de Buenos Aires,8,930127.8,0.0
3710,2023-01-06,P002,C0107,121,Santa Fe,1,267328.61,0.0
3711,2025-06-26,P008,C0502,101,Buenos Aires,2,474809.99,0.0
3712,2025-02-03,P008,C0385,106,Córdoba,13,427328.99,0.1
3713,2023-11-24,P008,C0559,102,Ciudad Autónoma de Buenos Aires,2,474809.99,0.0
3714,2023-10-17,P028,C1054,115,Neuquén,6,264078.42,0.2
3715,2025-06-18,P008,C1245,113,Mendoza,2,474809.99,0.0
3716,2024-06-05,P025,C0370,124,Tucumán,3,298060.61,0.0
3717,2024-01-19,P020,C0035,106,Córdoba,1,516508.85,0.05
3718,2025-05-16,P018,C1460,118,San Juan,13,319093.85,0.0
3719,2025-03-19,P010,C0885,114,Misiones,5,800268.82,0.0
3720,2025-10-07,P030,C0412,121,Santa Fe,1,237563.25,0.05
3721,2023-05-31,P020,C0181,112,La Rioja,2,543693.53,0.0
3722,2024-12-16,P003,C0320,101,Buenos Aires,15,66551.76,0.0
3723,2025-01-18,P020,C1076,101,Buenos Aires,9,543693.53,0.0
3724,2025-04-26,P006,C0486,121,Santa Fe,8,141141.12,0.1
3725,2025-05-18,P030,C0670,121,Santa Fe,2,187549.94,0.25
3726,2023-11-18,P010,C1183,101,Buenos Aires,15,680228.5,0.15
3727,2025-02-05,P024,C0695,120,Santa Cruz,15,80790.56,0.0
3728,2023-12-11,P001,C0932,113,Mendoza,6,143873.95,0.15
3729,2024-01-05,P023,C1211,102,Ciudad Autónoma de Buenos Aires,1,845574.11,0.0
3730,2025-07-20,P003,C1118,113,Mendoza,3,49913.82,0.25
3731,2025-04-17,P025,C1256,121,Santa Fe,12,223545.46,0.25
3732,2024-06-17,P022,C1286,104,Chaco,2,612999.06,0.05
3733,2024-01-04,P015,C0476,118,San Juan,15,883621.41,0.05
3734,2023-08-12,P006,C0668,106,Córdoba,2,125458.78,0.2
3735,2025-09-20,P015,C0128,101,Buenos Aires,6,883621.41,0.05
3736,2025-09-17,P008,C0836,106,Córdoba,5,474809.99,0.0
3737,2025-06-11,P011,C0793,110,Jujuy,7,141764.5,0.15
3738,2023-08-21,P012,C0498,113,Mendoza,15,7760.85,0.1
3739,2023-05-19,P023,C0682,121,Santa Fe,11,803295.4,0.05
3740,2024-07-06,P030,C0641,114,Misiones,7,237563.25,0.05
3741,2025-03-23,P028,C0285,111,La Pampa,4,313593.12,0.05
3742,2023-03-28,P026,C1100,106,Córdoba,11,169765.07,0.0
3743,2024-12-29,P028,C1073,111,La Pampa,8,313593.12,0.05
3744,2025-11-17,P016,C0336,101,Buenos Aires,13,239370.6,0.15
3745,2025-06-04,P001,C0512,121,Santa Fe,7,169263.47,0.0
3746,2024-04-01,P009,C0851,116,Río Negro,6,69564.47,0.05
3747,2023-05-02,P016,C1099,106,Córdoba,8,267531.85,0.05
3748,2024-01-28,P024,C1019,123,Tierra del Fuego,12,80790.56,0.0
3749,2025-04-13,P001,C1463,121,Santa Fe,3,169263.47,0.0
3750,2024-10-25,P006,C0165,102,Ciudad Autónoma de Buenos Aires,11,156823.47,0.0
3751,2024-11-26,P027,C0288,102,Ciudad Autónoma de Buenos Aires,14,171444.6,0.0
3752,2024-06-20,P012,C0856,119,San Luis,13,7329.69,0.15
3753,2024-02-17,P026,C1110,101,Buenos Aires,10,144300.31,0.15
3754,2025-09-27,P027,C0902,104,Chaco,2,137155.68,0.2
3755,2023-03-08,P030,C0483,106,Córdoba,12,250066.58,0.0
3756,2023-10-30,P030,C0682,101,Buenos Aires,5,212556.59,0.15
3757,2025-06-07,P030,C1448,107,Corrientes,5,225059.92,0.1
3758,2024-02-10,P023,C1010,115,Neuquén,6,718737.99,0.15
3759,2023-05-03,P003,C1367,101,Buenos Aires,2,53241.41,0.2
3760,2024-03-25,P026,C1353,113,Mendoza,6,169765.07,0.0
3761,2025-01-15,P019,C0984,118,San Juan,13,23853.08,0.0
3762,2023-09-10,P008,C0855,102,Ciudad Autónoma de Buenos Aires,15,474809.99,0.0
3763,2024-04-19,P012,C0821,117,Salta,6,8623.17,0.0
3764,2025-07-11,P008,C1397,105,Chubut,9,427328.99,0.1
3765,2024-02-20,P025,C0859,118,San Juan,10,283157.58,0.05
3766,2025-09-09,P012,C0814,124,Tucumán,6,8623.17,0.0
3767,2024-10-21,P022,C0902,102,Ciudad Autónoma de Buenos Aires,1,612999.06,0.05
3768,2025-06-17,P008,C0574,101,Buenos Aires,1,427328.99,0.1
3769,2023-10-09,P004,C0592,108,Entre Ríos,9,625373.52,0.2
3770,2024-08-24,P028,C1221,113,Mendoza,12,330098.02,0.0
3771,2025-10-31,P006,C1265,106,Córdoba,6,156823.47,0.0
3772,2024-06-24,P003,C1115,123,Tierra del Fuego,3,66551.76,0.0
3773,2023-06-06,P021,C0395,101,Buenos Aires,13,824634.78,0.1
3774,2025-09-10,P008,C0312,106,Córdoba,6,427328.99,0.1
3775,2025-08-31,P018,C1287,115,Neuquén,1,303139.16,0.05
3776,2025-11-24,P006,C0384,108,Entre Ríos,13,148982.3,0.05
3777,2023-06-22,P027,C0138,107,Corrientes,12,154300.14,0.1
3778,2024-04-08,P027,C1280,101,Buenos Aires,2,171444.6,0.0
3779,2025-09-09,P022,C1475,118,San Juan,8,612999.06,0.05
3780,2024-08-22,P002,C1466,101,Buenos Aires,9,240595.75,0.1
3781,2023-08-05,P010,C0137,101,Buenos Aires,3,640215.06,0.2
3782,2024-10-04,P014,C1203,101,Buenos Aires,15,621661.2,0.0
3783,2024-05-24,P021,C1385,102,Ciudad Autónoma de Buenos Aires,13,916260.87,0.0
3784,2024-04-16,P023,C1067,102,Ciudad Autónoma de Buenos Aires,11,845574.11,0.0
3785,2023-08-27,P006,C0827,113,Mendoza,9,125458.78,0.2
3786,2025-03-05,P003,C1061,117,Salta,12,59896.58,0.1
3787,2025-09-27,P006,C0411,101,Buenos Aires,9,133299.95,0.15
3788,2024-09-24,P021,C0681,106,Córdoba,7,870447.83,0.05
3789,2023-01-07,P029,C0318,102,Ciudad Autónoma de Buenos Aires,4,760950.59,0.05
3790,2024-05-20,P030,C0178,101,Buenos Aires,4,237563.25,0.05
3791,2023-08-19,P012,C0053,119,San Luis,9,7329.69,0.15
3792,2023-12-19,P030,C0002,109,Formosa,2,250066.58,0.0
3793,2024-08-19,P007,C0743,104,Chaco,11,231911.86,0.05
3794,2023-01-11,P028,C0507,121,Santa Fe,14,247573.52,0.25
3795,2023-07-09,P025,C0219,102,Ciudad Autónoma de Buenos Aires,6,238448.49,0.2
3796,2023-03-02,P029,C0848,119,San Luis,6,801000.62,0.0
3797,2023-05-28,P003,C0120,121,Santa Fe,6,63224.17,0.05
3798,2023-10-14,P019,C1475,119,San Luis,5,22660.43,0.05
3799,2023-09-05,P019,C0716,109,Formosa,5,23853.08,0.0
3800,2023-10-28,P018,C0593,113,Mendoza,7,271229.77,0.15
3801,2023-09-24,P027,C0645,106,Córdoba,13,171444.6,0.0
3802,2024-12-14,P015,C0614,115,Neuquén,1,930127.8,0.0
3803,2023-01-24,P012,C0861,122,Santiago del Estero,2,7760.85,0.1
3804,2024-03-30,P001,C1120,122,Santiago del Estero,15,169263.47,0.0
3805,2023-06-08,P017,C0302,116,Río Negro,8,135727.92,0.05
3806,2023-06-20,P026,C0422,102,Ciudad Autónoma de Buenos Aires,5,169765.07,0.0
3807,2024-06-12,P001,C0523,113,Mendoza,6,160800.3,0.05
3808,2024-07-01,P017,C0068,102,Ciudad Autónoma de Buenos Aires,8,135727.92,0.05
3809,2023-08-20,P021,C0165,108,Entre Ríos,5,916260.87,0.0
3810,2023-01-13,P008,C0210,101,Buenos Aires,5,403588.49,0.15
3811,2025-07-03,P021,C1445,124,Tucumán,11,870447.83,0.05
3812,2023-12-24,P024,C0188,106,Córdoba,7,76751.03,0.05
3813,2023-06-07,P001,C0804,106,Córdoba,13,143873.95,0.15
3814,2023-10-15,P024,C0054,119,San Luis,6,80790.56,0.0
3815,2024-02-23,P019,C0634,101,Buenos Aires,6,21467.77,0.1
3816,2025-10-18,P029,C1027,106,Córdoba,5,720900.56,0.1
3817,2025-10-25,P007,C1187,113,Mendoza,9,244117.75,0.0
3818,2025-08-07,P018,C1253,115,Neuquén,3,271229.77,0.15
3819,2023-03-09,P025,C0483,113,Mendoza,3,298060.61,0.0
3820,2024-03-15,P013,C0592,101,Buenos Aires,9,34229.59,0.05
3821,2023-01-19,P016,C0226,103,Catamarca,4,267531.85,0.05
3822,2023-01-19,P015,C0137,105,Chubut,7,930127.8,0.0
3823,2024-12-03,P027,C0677,113,Mendoza,10,171444.6,0.0
3824,2023-04-14,P026,C0715,123,Tierra del Fuego,8,169765.07,0.0
3825,2025-06-26,P027,C0609,108,Entre Ríos,15,171444.6,0.0
3826,2024-11-12,P001,C0037,101,Buenos Aires,14,169263.47,0.0
3827,2023-12-23,P027,C0515,121,Santa Fe,4,137155.68,0.2
3828,2025-02-16,P030,C0498,109,Formosa,12,212556.59,0.15
3829,2024-10-04,P008,C1418,101,Buenos Aires,10,451069.49,0.05
3830,2025-05-01,P018,C0161,116,Río Negro,11,239320.39,0.25
3831,2023-05-22,P019,C0188,110,Jujuy,2,17889.81,0.25
3832,2025-04-10,P030,C1133,110,Jujuy,11,225059.92,0.1
3833,2023-12-07,P019,C1312,117,Salta,11,23853.08,0.0
3834,2024-08-04,P017,C0568,122,Santiago del Estero,8,142871.49,0.0
3835,2025-11-21,P013,C0710,109,Formosa,9,36031.15,0.0
3836,2023-11-13,P023,C0711,124,Tucumán,13,845574.11,0.0
3837,2025-07-11,P015,C1244,113,Mendoza,10,883621.41,0.05
3838,2025-03-08,P030,C0772,101,Buenos Aires,12,250066.58,0.0
3839,2023-10-03,P004,C0563,119,San Luis,2,781716.9,0.0
3840,2023-09-20,P003,C0788,102,Ciudad Autónoma de Buenos Aires,4,66551.76,0.0
3841,2025-01-07,P001,C0802,124,Tucumán,2,152337.12,0.1
3842,2025-06-09,P021,C0370,122,Santiago del Estero,12,687195.65,0.25
3843,2025-02-28,P025,C0266,107,Corrientes,2,268254.55,0.1
3844,2023-09-03,P024,C0468,121,Santa Fe,2,76751.03,0.05
3845,2023-11-05,P010,C0667,119,San Luis,7,800268.82,0.0
3846,2023-12-23,P021,C1019,102,Ciudad Autónoma de Buenos Aires,6,824634.78,0.1
3847,2023-10-20,P020,C0164,107,Corrientes,13,516508.85,0.05
3848,2023-12-04,P028,C1420,106,Córdoba,12,330098.02,0.0
3849,2025-07-25,P006,C1321,101,Buenos Aires,8,148982.3,0.05
3850,2023-11-15,P021,C0087,108,Entre Ríos,8,916260.87,0.0
3851,2024-06-04,P011,C0949,106,Córdoba,3,150103.59,0.1
3852,2024-10-08,P014,C0473,102,Ciudad Autónoma de Buenos Aires,8,621661.2,0.0
3853,2023-06-14,P018,C1431,115,Neuquén,15,303139.16,0.05
3854,2023-07-12,P029,C1335,102,Ciudad Autónoma de Buenos Aires,5,760950.59,0.05
3855,2025-07-05,P030,C0147,119,San Luis,6,250066.58,0.0
3856,2023-02-18,P013,C0092,106,Córdoba,12,36031.15,0.0
3857,2025-04-24,P007,C0376,101,Buenos Aires,6,244117.75,0.0
3858,2024-03-06,P019,C0582,113,Mendoza,15,21467.77,0.1
3859,2024-09-14,P014,C0413,113,Mendoza,10,528412.02,0.15
3860,2023-09-28,P008,C1145,102,Ciudad Autónoma de Buenos Aires,1,474809.99,0.0
3861,2024-08-10,P012,C0089,123,Tierra del Fuego,14,7760.85,0.1
3862,2025-10-02,P008,C1005,112,La Rioja,6,403588.49,0.15
3863,2023-12-08,P001,C0080,109,Formosa,8,135410.78,0.2
3864,2024-04-15,P023,C0885,114,Misiones,4,845574.11,0.0
3865,2023-04-27,P028,C1174,101,Buenos Aires,9,297088.22,0.1
3866,2023-02-05,P006,C1232,106,Córdoba,8,148982.3,0.05
3867,2023-01-03,P014,C0344,113,Mendoza,8,528412.02,0.15
3868,2023-01-24,P015,C0060,101,Buenos Aires,12,837115.02,0.1
3869,2023-01-19,P009,C1053,107,Corrientes,6,73225.76,0.0
3870,2023-11-17,P002,C0372,101,Buenos Aires,3,227229.32,0.15
3871,2025-08-05,P006,C0320,109,Formosa,3,148982.3,0.05
3872,2025-05-26,P029,C1049,104,Chaco,4,801000.62,0.0
3873,2023-12-04,P009,C0276,101,Buenos Aires,3,73225.76,0.0
3874,2023-01-04,P015,C1248,106,Córdoba,13,883621.41,0.05
3875,2024-11-18,P016,C0400,113,Mendoza,7,281612.47,0.0
3876,2024-12-22,P001,C1294,109,Formosa,4,169263.47,0.0
3877,2025-06-06,P002,C0137,101,Buenos Aires,3,253962.18,0.05
3878,2023-10-17,P013,C1121,116,Río Negro,2,27023.36,0.25
3879,2024-08-15,P001,C0706,123,Tierra del Fuego,4,169263.47,0.0
3880,2024-12-27,P007,C0194,116,Río Negro,15,244117.75,0.0
3881,2025-04-26,P027,C1396,116,Río Negro,15,171444.6,0.0
3882,2025-01-14,P012,C0305,101,Buenos Aires,14,8623.17,0.0
3883,2024-05-26,P002,C1379,111,La Pampa,12,267328.61,0.0
3884,2023-11-11,P019,C0513,101,Buenos Aires,11,21467.77,0.1
3885,2025-10-30,P011,C0081,117,Salta,13,158442.68,0.05
3886,2025-10-02,P019,C1371,117,Salta,12,22660.43,0.05
3887,2024-12-12,P027,C0941,101,Buenos Aires,10,171444.6,0.0
3888,2024-08-01,P009,C0837,114,Misiones,12,73225.76,0.0
3889,2025-03-07,P012,C0275,110,Jujuy,14,7329.69,0.15
3890,2023-10-20,P021,C1056,106,Córdoba,8,916260.87,0.0
3891,2024-08-19,P028,C1138,102,Ciudad Autónoma de Buenos Aires,2,297088.22,0.1
3892,2023-05-26,P007,C0604,101,Buenos Aires,3,195294.2,0.2
3893,2023-01-25,P021,C0534,101,Buenos Aires,1,916260.87,0.0
3894,2023-12-10,P015,C1138,116,Río Negro,5,930127.8,0.0
